,borough,x,y,latitude,longitude
41321,Tower Hamlets,536993.2,178682.5,51.490501,-0.02817
41322,Tower Hamlets,536977.2,178715.9,51.490805,-0.028387
41323,Tower Hamlets,536931.7,178806.0,51.491626,-0.029007
41324,Tower Hamlets,536907.4,178867.1,51.492181,-0.029333
41325,Tower Hamlets,536885.3,178922.6,51.492685,-0.02963
41326,Tower Hamlets,536874.9,178949.0,51.492925,-0.029769
41327,Tower Hamlets,536871.4,178960.7,51.493031,-0.029815
41328,Tower Hamlets,536860.6,179019.7,51.493563,-0.029948
41329,Tower Hamlets,536854.6,179066.4,51.493984,-0.030016
41330,Tower Hamlets,536843.8,179142.5,51.494671,-0.030142
41331,Tower Hamlets,536837.3,179216.0,51.495333,-0.030207
41332,Tower Hamlets,536836.3,179233.1,51.495487,-0.030215
41333,Tower Hamlets,536835.3,179261.3,51.495741,-0.030218
41334,Tower Hamlets,536835.3,179297.6,51.496067,-0.030204
41335,Tower Hamlets,536837.9,179408.4,51.497062,-0.030124
41336,Tower Hamlets,536838.6,179417.7,51.497145,-0.03011
41337,Tower Hamlets,536842.1,179462.6,51.497548,-0.030042
41338,Tower Hamlets,536841.4,179518.9,51.498054,-0.030031
41339,Tower Hamlets,536840.9,179558.3,51.498408,-0.030023
41340,Tower Hamlets,536845.1,179618.1,51.498944,-0.029939
41341,Tower Hamlets,536847.5,179654.3,51.499269,-0.02989
41342,Tower Hamlets,536849.3,179684.9,51.499544,-0.029853
41343,Tower Hamlets,536858.4,179751.9,51.500144,-0.029696
41344,Tower Hamlets,536864.7,179860.5,51.501118,-0.029563
41345,Tower Hamlets,536869.2,179969.2,51.502094,-0.029456
41346,Tower Hamlets,536870.1,179997.6,51.502349,-0.029432
41347,Tower Hamlets,536870.4,180012.9,51.502486,-0.029422
41348,Tower Hamlets,536872.3,180028.7,51.502628,-0.029388
41349,Tower Hamlets,536873.2,180035.6,51.502689,-0.029373
41350,Tower Hamlets,536872.3,180040.5,51.502734,-0.029384
41351,Tower Hamlets,536866.5,180073.2,51.503029,-0.029454
41352,Tower Hamlets,536858.4,180124.8,51.503494,-0.029551
41353,Tower Hamlets,536853.6,180160.6,51.503817,-0.029606
41354,Tower Hamlets,536849.0,180187.5,51.50406,-0.029662
41355,Tower Hamlets,536850.2,180208.9,51.504252,-0.029637
41356,Tower Hamlets,536852.9,180220.4,51.504355,-0.029593
41357,Tower Hamlets,536853.3,180222.1,51.50437,-0.029587
41358,Tower Hamlets,536852.2,180225.3,51.504399,-0.029601
41359,Tower Hamlets,536843.6,180251.7,51.504638,-0.029715
41360,Tower Hamlets,536834.3,180281.8,51.504911,-0.029837
41361,Tower Hamlets,536828.8,180302.3,51.505097,-0.029909
41362,Tower Hamlets,536822.2,180316.2,51.505223,-0.029998
41363,Tower Hamlets,536815.9,180336.0,51.505403,-0.030081
41364,Tower Hamlets,536798.7,180365.3,51.50567,-0.030318
41365,Tower Hamlets,536785.4,180383.4,51.505836,-0.030502
41366,Tower Hamlets,536778.8,180395.1,51.505943,-0.030593
41367,Tower Hamlets,536777.3,180397.7,51.505966,-0.030613
41368,Tower Hamlets,536774.0,180403.6,51.50602,-0.030658
41369,Tower Hamlets,536766.8,180412.6,51.506103,-0.030759
41370,Tower Hamlets,536761.0,180417.7,51.50615,-0.03084
41371,Tower Hamlets,536746.0,180427.7,51.506244,-0.031052
41372,Tower Hamlets,536729.7,180434.3,51.506307,-0.031284
41373,Tower Hamlets,536719.7,180443.0,51.506387,-0.031425
41374,Tower Hamlets,536710.7,180451.6,51.506467,-0.031551
41375,Tower Hamlets,536703.3,180460.2,51.506546,-0.031654
41376,Tower Hamlets,536697.0,180469.0,51.506627,-0.031742
41377,Tower Hamlets,536692.3,180472.9,51.506663,-0.031808
41378,Tower Hamlets,536664.2,180496.4,51.506881,-0.032204
41379,Tower Hamlets,536648.1,180509.2,51.507,-0.03243
41380,Tower Hamlets,536624.3,180517.5,51.50708,-0.03277
41381,Tower Hamlets,536604.7,180525.8,51.507159,-0.033049
41382,Tower Hamlets,536570.1,180537.3,51.507271,-0.033543
41383,Tower Hamlets,536514.1,180563.8,51.507523,-0.034339
41384,Tower Hamlets,536469.9,180584.9,51.507723,-0.034967
41385,Tower Hamlets,536426.3,180608.0,51.507941,-0.035586
41386,Tower Hamlets,536399.9,180622.0,51.508073,-0.035961
41387,Tower Hamlets,536347.7,180637.4,51.508224,-0.036707
41388,Tower Hamlets,536309.8,180652.5,51.508369,-0.037247
41389,Tower Hamlets,536293.1,180658.9,51.50843,-0.037485
41390,Tower Hamlets,536266.0,180665.6,51.508497,-0.037872
41391,Tower Hamlets,536243.5,180671.6,51.508557,-0.038194
41392,Tower Hamlets,536197.8,180675.2,51.5086,-0.038851
41393,Tower Hamlets,536144.5,180676.5,51.508624,-0.039618
41394,Tower Hamlets,536101.7,180675.7,51.508628,-0.040234
41395,Tower Hamlets,536077.5,180676.0,51.508636,-0.040583
41396,Tower Hamlets,536053.4,180675.2,51.508635,-0.04093
41397,Tower Hamlets,536025.1,180673.3,51.508624,-0.041338
41398,Tower Hamlets,535972.1,180667.9,51.508589,-0.042104
41399,Tower Hamlets,535929.8,180661.6,51.508542,-0.042715
41400,Tower Hamlets,535886.0,180653.5,51.50848,-0.043349
41401,Tower Hamlets,535867.9,180648.1,51.508436,-0.043612
41402,Tower Hamlets,535845.9,180640.3,51.508371,-0.043932
41403,Tower Hamlets,535818.8,180628.6,51.508272,-0.044326
41404,Tower Hamlets,535762.2,180602.7,51.508053,-0.045151
41405,Tower Hamlets,535738.7,180588.8,51.507934,-0.045495
41406,Tower Hamlets,535705.7,180562.7,51.507707,-0.04598
41407,Tower Hamlets,535677.5,180538.5,51.507497,-0.046396
41408,Tower Hamlets,535665.8,180528.5,51.507409,-0.046568
41409,Tower Hamlets,535639.5,180507.1,51.507223,-0.046955
41410,Tower Hamlets,535558.7,180433.6,51.506582,-0.048147
41411,Tower Hamlets,535524.9,180400.9,51.506297,-0.048646
41412,Tower Hamlets,535470.3,180348.0,51.505834,-0.049453
41413,Tower Hamlets,535336.2,180215.2,51.504673,-0.051434
41414,Tower Hamlets,535309.5,180191.2,51.504464,-0.051828
41415,Tower Hamlets,535280.7,180166.4,51.504248,-0.052252
41416,Tower Hamlets,535269.6,180157.0,51.504166,-0.052416
41417,Tower Hamlets,535244.3,180132.5,51.503952,-0.052789
41418,Tower Hamlets,535185.9,180074.0,51.50344,-0.053653
41419,Tower Hamlets,535103.1,180000.0,51.502795,-0.054873
41420,Tower Hamlets,535103.0,180000.0,51.502795,-0.054875
41421,Tower Hamlets,535083.1,179986.1,51.502675,-0.055167
41422,Tower Hamlets,535054.9,179967.8,51.502517,-0.05558
41423,Tower Hamlets,535027.5,179953.0,51.502391,-0.05598
41424,Tower Hamlets,535000.1,179942.5,51.502303,-0.056378
41425,Tower Hamlets,535000.0,179942.4,51.502302,-0.05638
41426,Tower Hamlets,534959.7,179924.6,51.502152,-0.056967
41427,Tower Hamlets,534942.0,179916.3,51.502081,-0.057225
41428,Tower Hamlets,534909.0,179905.4,51.501991,-0.057704
41429,Tower Hamlets,534868.0,179893.5,51.501894,-0.058299
41430,Tower Hamlets,534832.0,179883.5,51.501813,-0.058821
41431,Tower Hamlets,534783.3,179871.3,51.501715,-0.059527
41432,Tower Hamlets,534758.1,179865.1,51.501665,-0.059892
41433,Tower Hamlets,534746.1,179864.6,51.501663,-0.060065
41434,Tower Hamlets,534736.4,179865.1,51.50167,-0.060205
41435,Tower Hamlets,534719.6,179867.3,51.501694,-0.060446
41436,Tower Hamlets,534687.8,179868.5,51.501712,-0.060903
41437,Tower Hamlets,534583.9,179888.2,51.501914,-0.062392
41438,Tower Hamlets,534534.0,179896.8,51.502003,-0.063107
41439,Tower Hamlets,534498.9,179903.8,51.502074,-0.06361
41440,Tower Hamlets,534455.4,179913.4,51.502171,-0.064232
41441,Tower Hamlets,534425.3,179922.3,51.502258,-0.064662
41442,Tower Hamlets,534337.4,179949.5,51.502523,-0.065918
41443,Tower Hamlets,534318.9,179956.8,51.502593,-0.066181
41444,Tower Hamlets,534294.6,179967.5,51.502695,-0.066527
41445,Tower Hamlets,534264.6,179977.8,51.502795,-0.066955
41446,Tower Hamlets,534211.1,180000.0,51.503007,-0.067717
41447,Tower Hamlets,534211.0,180000.0,51.503007,-0.067718
41448,Tower Hamlets,534197.8,180002.2,51.50303,-0.067908
41449,Tower Hamlets,534176.8,180011.0,51.503114,-0.068207
41450,Tower Hamlets,534111.4,180037.2,51.503365,-0.069138
41451,Tower Hamlets,534060.3,180060.3,51.503585,-0.069865
41452,Tower Hamlets,534043.8,180068.0,51.503658,-0.0701
41453,Tower Hamlets,534035.5,180072.5,51.5037,-0.070218
41454,Tower Hamlets,534017.0,180082.6,51.503796,-0.070481
41455,Tower Hamlets,533985.9,180101.8,51.503975,-0.070921
41456,Tower Hamlets,533960.7,180120.2,51.504147,-0.071277
41457,Tower Hamlets,533920.4,180147.9,51.504405,-0.071847
41458,Tower Hamlets,533858.8,180188.4,51.504784,-0.072718
41459,Tower Hamlets,533824.8,180206.2,51.504952,-0.073201
41460,Tower Hamlets,533785.6,180223.1,51.505113,-0.073759
41461,Tower Hamlets,533764.8,180230.7,51.505186,-0.074056
41462,Tower Hamlets,533681.8,180258.2,51.505453,-0.075241
41463,Tower Hamlets,533604.7,180291.8,51.505773,-0.076338
41464,Tower Hamlets,533541.0,180319.6,51.506038,-0.077245
41465,Tower Hamlets,533480.6,180344.2,51.506273,-0.078105
41466,Tower Hamlets,533472.6,180347.7,51.506307,-0.078219
41467,Tower Hamlets,533470.4,180348.5,51.506314,-0.078251
41468,Tower Hamlets,533452.4,180356.6,51.506391,-0.078507
41469,Tower Hamlets,533421.3,180368.9,51.506509,-0.07895
41470,Tower Hamlets,533399.8,180376.1,51.506579,-0.079257
41471,Tower Hamlets,533360.1,180394.1,51.50675,-0.079822
41472,Tower Hamlets,533348.6,180399.9,51.506805,-0.079985
41473,Tower Hamlets,533334.2,180406.7,51.506869,-0.08019
41474,Tower Hamlets,533360.5,180486.9,51.507584,-0.079781
41475,Tower Hamlets,533362.1,180488.6,51.507599,-0.079757
41476,Tower Hamlets,533376.1,180503.1,51.507726,-0.07955
41477,Tower Hamlets,533386.0,180510.8,51.507793,-0.079405
41478,Tower Hamlets,533387.6,180516.4,51.507843,-0.079379
41479,Tower Hamlets,533389.8,180523.6,51.507907,-0.079345
41480,Tower Hamlets,533396.9,180522.3,51.507893,-0.079243
41481,Tower Hamlets,533405.7,180558.9,51.50822,-0.079103
41482,Tower Hamlets,533408.7,180571.4,51.508332,-0.079055
41483,Tower Hamlets,533409.0,180580.4,51.508413,-0.079047
41484,Tower Hamlets,533420.5,180607.3,51.508652,-0.078871
41485,Tower Hamlets,533429.4,180625.1,51.50881,-0.078736
41486,Tower Hamlets,533430.4,180627.1,51.508827,-0.078721
41487,Tower Hamlets,533429.3,180627.6,51.508832,-0.078737
41488,Tower Hamlets,533425.5,180629.5,51.50885,-0.078791
41489,Tower Hamlets,533428.2,180639.4,51.508938,-0.078748
41490,Tower Hamlets,533404.2,180651.7,51.509055,-0.079089
41491,Tower Hamlets,533403.5,180652.0,51.509057,-0.079099
41492,Tower Hamlets,533406.8,180658.6,51.509116,-0.079049
41493,Tower Hamlets,533412.8,180659.4,51.509122,-0.078963
41494,Tower Hamlets,533417.5,180691.8,51.509412,-0.078883
41495,Tower Hamlets,533440.9,180695.6,51.50944,-0.078544
41496,Tower Hamlets,533442.9,180696.0,51.509444,-0.078515
41497,Tower Hamlets,533443.6,180703.6,51.509512,-0.078502
41498,Tower Hamlets,533450.4,180719.8,51.509656,-0.078398
41499,Tower Hamlets,533465.8,180745.3,51.509881,-0.078167
41500,Tower Hamlets,533479.5,180761.7,51.510025,-0.077963
41501,Tower Hamlets,533491.3,180771.9,51.510114,-0.077789
41502,Tower Hamlets,533505.8,180778.7,51.510172,-0.077578
41503,Tower Hamlets,533540.4,180783.1,51.510203,-0.077078
41504,Tower Hamlets,533551.4,180784.5,51.510213,-0.076919
41505,Tower Hamlets,533553.8,180789.7,51.510259,-0.076883
41506,Tower Hamlets,533553.3,180798.6,51.510339,-0.076887
41507,Tower Hamlets,533552.4,180813.1,51.51047,-0.076894
41508,Tower Hamlets,533552.2,180816.9,51.510504,-0.076895
41509,Tower Hamlets,533575.5,180819.9,51.510526,-0.076559
41510,Tower Hamlets,533594.4,180822.4,51.510544,-0.076286
41511,Tower Hamlets,533595.3,180812.4,51.510454,-0.076276
41512,Tower Hamlets,533602.5,180812.9,51.510456,-0.076173
41513,Tower Hamlets,533604.0,180813.0,51.510457,-0.076151
41514,Tower Hamlets,533609.8,180774.1,51.510106,-0.076082
41515,Tower Hamlets,533630.6,180777.1,51.510128,-0.075781
41516,Tower Hamlets,533631.1,180771.9,51.510081,-0.075776
41517,Tower Hamlets,533632.9,180750.2,51.509886,-0.075758
41518,Tower Hamlets,533637.1,180747.0,51.509856,-0.075699
41519,Tower Hamlets,533637.5,180746.7,51.509853,-0.075694
41520,Tower Hamlets,533641.3,180741.4,51.509805,-0.075641
41521,Tower Hamlets,533642.7,180739.5,51.509787,-0.075621
41522,Tower Hamlets,533645.4,180735.4,51.50975,-0.075584
41523,Tower Hamlets,533646.6,180736.0,51.509755,-0.075567
41524,Tower Hamlets,533657.2,180741.4,51.509801,-0.075412
41525,Tower Hamlets,533696.7,180763.9,51.509994,-0.074835
41526,Tower Hamlets,533711.8,180761.2,51.509966,-0.074618
41527,Tower Hamlets,533725.5,180759.3,51.509946,-0.074422
41528,Tower Hamlets,533740.9,180766.7,51.510008,-0.074197
41529,Tower Hamlets,533751.0,180771.6,51.51005,-0.07405
41530,Tower Hamlets,533765.9,180776.8,51.510093,-0.073833
41531,Tower Hamlets,533787.5,180779.0,51.510108,-0.073521
41532,Tower Hamlets,533813.9,180779.6,51.510107,-0.073141
41533,Tower Hamlets,533824.3,180779.6,51.510105,-0.072991
41534,Tower Hamlets,533829.5,180784.5,51.510147,-0.072914
41535,Tower Hamlets,533834.7,180794.9,51.51024,-0.072835
41536,Tower Hamlets,533838.3,180801.5,51.510298,-0.072781
41537,Tower Hamlets,533839.6,180808.4,51.51036,-0.07276
41538,Tower Hamlets,533839.5,180839.6,51.51064,-0.072749
41539,Tower Hamlets,533838.0,180857.8,51.510804,-0.072764
41540,Tower Hamlets,533837.3,180865.4,51.510873,-0.072771
41541,Tower Hamlets,533832.8,180888.8,51.511084,-0.072827
41542,Tower Hamlets,533826.1,180907.5,51.511254,-0.072917
41543,Tower Hamlets,533820.9,180928.3,51.511442,-0.072984
41544,Tower Hamlets,533816.0,180954.9,51.511682,-0.073044
41545,Tower Hamlets,533814.3,180968.9,51.511808,-0.073063
41546,Tower Hamlets,533807.2,181027.9,51.51234,-0.073143
41547,Tower Hamlets,533796.8,181094.9,51.512945,-0.073267
41548,Tower Hamlets,533787.1,181142.1,51.513371,-0.073389
41549,Tower Hamlets,533786.9,181142.7,51.513376,-0.073392
41550,Tower Hamlets,533779.4,181175.8,51.513676,-0.073487
41551,Tower Hamlets,533765.8,181226.1,51.514131,-0.073664
41552,Tower Hamlets,533743.7,181261.4,51.514453,-0.073969
41553,Tower Hamlets,533719.6,181286.8,51.514687,-0.074307
41554,Tower Hamlets,533709.9,181298.0,51.51479,-0.074442
41555,Tower Hamlets,533683.2,181331.7,51.515099,-0.074814
41556,Tower Hamlets,533659.4,181359.4,51.515354,-0.075146
41557,Tower Hamlets,533567.4,181457.5,51.516257,-0.076434
41558,Tower Hamlets,533539.7,181494.0,51.516592,-0.076819
41559,Tower Hamlets,533536.9,181498.9,51.516636,-0.076858
41560,Tower Hamlets,533532.5,181506.6,51.516707,-0.076918
41561,Tower Hamlets,533499.1,181582.4,51.517396,-0.077371
41562,Tower Hamlets,533496.7,181587.9,51.517446,-0.077403
41563,Tower Hamlets,533478.8,181634.1,51.517865,-0.077643
41564,Tower Hamlets,533475.5,181646.1,51.517974,-0.077686
41565,Tower Hamlets,533472.0,181653.0,51.518037,-0.077734
41566,Tower Hamlets,533467.0,181660.8,51.518108,-0.077803
41567,Tower Hamlets,533455.3,181676.3,51.51825,-0.077966
41568,Tower Hamlets,533442.1,181700.3,51.518469,-0.078147
41569,Tower Hamlets,533448.9,181702.3,51.518485,-0.078048
41570,Tower Hamlets,533445.1,181755.9,51.518968,-0.078083
41571,Tower Hamlets,533427.7,181752.9,51.518945,-0.078334
41572,Tower Hamlets,533352.0,181739.8,51.518845,-0.07943
41573,Tower Hamlets,533368.0,181807.7,51.519451,-0.079174
41574,Tower Hamlets,533378.8,181881.7,51.520114,-0.07899
41575,Tower Hamlets,533387.6,181941.8,51.520652,-0.078841
41576,Tower Hamlets,533387.4,181942.3,51.520656,-0.078843
41577,Tower Hamlets,533389.4,181951.5,51.520739,-0.078811
41578,Tower Hamlets,533394.1,181985.1,51.521039,-0.078731
41579,Tower Hamlets,533410.7,182037.9,51.52151,-0.078471
41580,Tower Hamlets,533411.9,182041.6,51.521543,-0.078453
41581,Tower Hamlets,533426.0,182076.5,51.521853,-0.078236
41582,Tower Hamlets,533447.5,182086.9,51.521942,-0.077923
41583,Tower Hamlets,533501.9,182107.5,51.522114,-0.077131
41584,Tower Hamlets,533530.3,182119.1,51.522211,-0.076718
41585,Tower Hamlets,533549.2,182097.4,51.522012,-0.076454
41586,Tower Hamlets,533567.3,182113.4,51.522151,-0.076187
41587,Tower Hamlets,533574.1,182138.8,51.522378,-0.07608
41588,Tower Hamlets,533578.1,182158.2,51.522551,-0.076015
41589,Tower Hamlets,533587.6,182196.7,51.522895,-0.075863
41590,Tower Hamlets,533589.1,182204.9,51.522969,-0.075838
41591,Tower Hamlets,533590.5,182212.8,51.523039,-0.075815
41592,Tower Hamlets,533593.2,182228.3,51.523178,-0.07577
41593,Tower Hamlets,533595.3,182262.5,51.523485,-0.075727
41594,Tower Hamlets,533595.6,182273.9,51.523587,-0.075719
41595,Tower Hamlets,533590.8,182303.7,51.523856,-0.075776
41596,Tower Hamlets,533579.8,182355.2,51.524321,-0.075915
41597,Tower Hamlets,533543.3,182350.4,51.524287,-0.076443
41598,Tower Hamlets,533532.1,182466.3,51.525331,-0.076561
41599,Tower Hamlets,533525.4,182539.7,51.525992,-0.076629
41600,Tower Hamlets,533524.0,182557.9,51.526156,-0.076643
41601,Tower Hamlets,533523.8,182571.0,51.526274,-0.07664
41602,Tower Hamlets,533523.8,182583.7,51.526388,-0.076636
41603,Tower Hamlets,533530.1,182597.5,51.526511,-0.07654
41604,Tower Hamlets,533541.7,182638.0,51.526872,-0.076357
41605,Tower Hamlets,533543.8,182668.6,51.527146,-0.076315
41606,Tower Hamlets,533478.3,182683.6,51.527296,-0.077253
41607,Tower Hamlets,533503.0,182707.2,51.527503,-0.076889
41608,Tower Hamlets,533539.3,182749.6,51.527875,-0.07635
41609,Tower Hamlets,533560.1,182777.7,51.528123,-0.076039
41610,Tower Hamlets,533584.2,182808.4,51.528393,-0.07568
41611,Tower Hamlets,533587.2,182813.2,51.528435,-0.075635
41612,Tower Hamlets,533597.6,182831.7,51.528599,-0.075478
41613,Tower Hamlets,533608.1,182854.9,51.528805,-0.075318
41614,Tower Hamlets,533633.1,182923.5,51.529416,-0.074932
41615,Tower Hamlets,533651.6,182965.8,51.529791,-0.07465
41616,Tower Hamlets,533670.1,182990.9,51.530013,-0.074374
41617,Tower Hamlets,533683.8,183005.7,51.530142,-0.074171
41618,Tower Hamlets,533692.3,183013.8,51.530213,-0.074045
41619,Tower Hamlets,533710.8,183028.4,51.53034,-0.073773
41620,Tower Hamlets,533753.4,183055.0,51.530569,-0.073149
41621,Tower Hamlets,533768.9,183064.0,51.530646,-0.072922
41622,Tower Hamlets,533778.1,183069.1,51.53069,-0.072788
41623,Tower Hamlets,533813.9,183086.7,51.53084,-0.072265
41624,Tower Hamlets,533837.3,183091.4,51.530876,-0.071927
41625,Tower Hamlets,533857.5,183097.1,51.530923,-0.071633
41626,Tower Hamlets,533885.2,183101.7,51.530957,-0.071232
41627,Tower Hamlets,533933.7,183108.0,51.531003,-0.070531
41628,Tower Hamlets,533976.4,183111.8,51.531027,-0.069915
41629,Tower Hamlets,534019.3,183113.4,51.531031,-0.069296
41630,Tower Hamlets,534109.3,183122.7,51.531093,-0.067996
41631,Tower Hamlets,534156.8,183129.2,51.53114,-0.067309
41632,Tower Hamlets,534225.6,183140.6,51.531226,-0.066313
41633,Tower Hamlets,534234.1,183171.7,51.531504,-0.066179
41634,Tower Hamlets,534252.2,183229.3,51.532017,-0.065896
41635,Tower Hamlets,534269.8,183279.2,51.532461,-0.065624
41636,Tower Hamlets,534286.4,183332.5,51.532936,-0.065364
41637,Tower Hamlets,534301.1,183364.2,51.533218,-0.06514
41638,Tower Hamlets,534303.3,183359.6,51.533176,-0.06511
41639,Tower Hamlets,534313.1,183329.2,51.5329,-0.064981
41640,Tower Hamlets,534431.7,183352.2,51.533079,-0.063263
41641,Tower Hamlets,534472.2,183365.0,51.533184,-0.062675
41642,Tower Hamlets,534502.3,183372.8,51.533247,-0.062238
42022,Waltham Forest,539923.1,191863.1,51.608223,0.019242
42023,Waltham Forest,539928.1,191846.6,51.608073,0.019308
42024,Waltham Forest,539937.3,191816.0,51.607796,0.019428
42025,Waltham Forest,539946.5,191795.5,51.60761,0.019553
42026,Waltham Forest,539939.0,191800.1,51.607653,0.019446
42027,Waltham Forest,539915.9,191814.6,51.607789,0.019119
42028,Waltham Forest,539915.0,191812.1,51.607767,0.019105
42029,Waltham Forest,539889.3,191744.0,51.607161,0.018707
42030,Waltham Forest,539861.3,191672.4,51.606525,0.018274
42031,Waltham Forest,539842.9,191618.8,51.606047,0.017987
42032,Waltham Forest,539852.9,191614.2,51.606004,0.01813
42033,Waltham Forest,539848.1,191610.2,51.605969,0.018059
42034,Waltham Forest,539843.1,191601.1,51.605888,0.017983
42035,Waltham Forest,539843.7,191593.0,51.605815,0.017989
42036,Waltham Forest,539808.2,191542.8,51.605373,0.017456
42037,Waltham Forest,539806.6,191540.5,51.605353,0.017432
42038,Waltham Forest,539804.6,191535.4,51.605308,0.017401
42039,Waltham Forest,539790.5,191507.3,51.605059,0.017187
42040,Waltham Forest,539781.4,191484.2,51.604853,0.017046
42041,Waltham Forest,539696.4,191282.0,51.603057,0.015739
42042,Waltham Forest,539636.5,191137.1,51.60177,0.014817
42043,Waltham Forest,539592.4,191043.6,51.600941,0.014144
42044,Waltham Forest,539568.3,190979.1,51.600367,0.01377
42045,Waltham Forest,539544.2,190925.4,51.599891,0.013401
42046,Waltham Forest,539533.3,190891.9,51.599592,0.013231
42047,Waltham Forest,539517.9,190848.6,51.599207,0.012991
42048,Waltham Forest,539512.4,190831.4,51.599054,0.012905
42049,Waltham Forest,539511.1,190757.6,51.598391,0.012857
42050,Waltham Forest,539508.7,190680.1,51.597695,0.012791
42051,Waltham Forest,539503.7,190593.3,51.596917,0.012685
42052,Waltham Forest,539499.2,190536.1,51.596404,0.012597
42053,Waltham Forest,539501.7,190482.2,51.595919,0.012612
42054,Waltham Forest,539498.2,190420.0,51.595361,0.012537
42055,Waltham Forest,539492.4,190357.7,51.594802,0.012428
42056,Waltham Forest,539491.7,190342.8,51.594669,0.012412
42057,Waltham Forest,539489.7,190325.3,51.594512,0.012376
42058,Waltham Forest,539488.4,190313.5,51.594406,0.012353
42059,Waltham Forest,539488.2,190306.5,51.594343,0.012347
42060,Waltham Forest,539488.0,190301.7,51.5943,0.012342
42061,Waltham Forest,539485.9,190280.9,51.594114,0.012304
42062,Waltham Forest,539479.2,190198.8,51.593378,0.012175
42063,Waltham Forest,539477.6,190155.6,51.59299,0.012134
42064,Waltham Forest,539475.1,190122.0,51.592689,0.012085
42065,Waltham Forest,539477.1,190061.9,51.592148,0.01209
42066,Waltham Forest,539484.6,190063.1,51.592157,0.012199
42067,Waltham Forest,539484.2,190058.6,51.592117,0.012191
42068,Waltham Forest,539489.6,190047.4,51.592015,0.012265
42069,Waltham Forest,539489.6,190005.9,51.591642,0.012248
42070,Waltham Forest,539492.1,189996.0,51.591552,0.01228
42071,Waltham Forest,539492.1,189984.4,51.591448,0.012276
42072,Waltham Forest,539504.9,189964.9,51.59127,0.012453
42073,Waltham Forest,539501.6,189929.2,51.59095,0.012391
42074,Waltham Forest,539502.2,189907.7,51.590756,0.012391
42075,Waltham Forest,539510.4,189864.7,51.590368,0.012492
42076,Waltham Forest,539513.6,189802.2,51.589806,0.012513
42077,Waltham Forest,539519.4,189747.6,51.589313,0.012575
42078,Waltham Forest,539523.6,189712.1,51.588993,0.012622
42079,Waltham Forest,539528.8,189671.3,51.588626,0.012681
42080,Waltham Forest,539542.4,189558.9,51.587612,0.012832
42081,Waltham Forest,539550.4,189486.7,51.586961,0.012919
42082,Waltham Forest,539561.2,189380.8,51.586007,0.013033
42083,Waltham Forest,539570.3,189314.4,51.585408,0.013138
42084,Waltham Forest,539582.3,189220.6,51.584562,0.013273
42085,Waltham Forest,539587.3,189169.6,51.584103,0.013325
42086,Waltham Forest,539591.3,189134.4,51.583786,0.013369
42087,Waltham Forest,539643.1,189094.1,51.583411,0.0141
42088,Waltham Forest,539696.2,189093.9,51.583396,0.014866
42089,Waltham Forest,539740.3,189093.7,51.583383,0.015502
42090,Waltham Forest,539735.5,189046.1,51.582956,0.015414
42091,Waltham Forest,539734.3,189020.3,51.582725,0.015386
42092,Waltham Forest,539736.1,188998.9,51.582532,0.015404
42093,Waltham Forest,539725.3,188996.1,51.58251,0.015247
42094,Waltham Forest,539735.4,188962.3,51.582203,0.015379
42095,Waltham Forest,539742.4,188945.5,51.582051,0.015473
42096,Waltham Forest,539746.6,188937.3,51.581976,0.015531
42097,Waltham Forest,539756.6,188924.9,51.581862,0.01567
42098,Waltham Forest,539740.2,188914.8,51.581775,0.015429
42099,Waltham Forest,539726.8,188906.7,51.581706,0.015233
42100,Waltham Forest,539783.2,188732.4,51.580126,0.015977
42101,Waltham Forest,539813.2,188643.0,51.579315,0.016374
42102,Waltham Forest,539830.3,188629.4,51.579189,0.016615
42103,Waltham Forest,539886.9,188453.2,51.577591,0.017361
42104,Waltham Forest,539890.9,188438.2,51.577456,0.017413
42105,Waltham Forest,539891.5,188332.3,51.576504,0.01738
42106,Waltham Forest,539889.3,188263.3,51.575884,0.017321
42107,Waltham Forest,539892.9,188209.0,51.575395,0.017351
42108,Waltham Forest,539894.7,188157.2,51.57493,0.017356
42109,Waltham Forest,539898.1,188120.0,51.574594,0.01739
42110,Waltham Forest,539898.1,188099.6,51.574411,0.017382
42111,Waltham Forest,539894.1,188081.6,51.57425,0.017317
42112,Waltham Forest,539886.1,188066.0,51.574112,0.017196
42113,Waltham Forest,539862.5,188008.8,51.573604,0.016833
42114,Waltham Forest,539838.5,187954.2,51.573119,0.016465
42115,Waltham Forest,539830.7,187930.6,51.572909,0.016343
42116,Waltham Forest,539838.8,187928.7,51.57289,0.016459
42117,Waltham Forest,539853.7,187925.4,51.572857,0.016673
42118,Waltham Forest,539880.9,187914.4,51.572751,0.017061
42119,Waltham Forest,539898.5,187906.1,51.572672,0.017311
42120,Waltham Forest,539909.9,187897.5,51.572592,0.017472
42121,Waltham Forest,539920.9,187883.5,51.572464,0.017625
42122,Waltham Forest,539932.3,187866.7,51.57231,0.017783
42123,Waltham Forest,539940.3,187852.3,51.572179,0.017892
42124,Waltham Forest,539949.3,187834.9,51.57202,0.018015
42125,Waltham Forest,540000.0,187867.8,51.572303,0.018759
42126,Waltham Forest,540000.1,187867.8,51.572303,0.018761
42127,Waltham Forest,540008.4,187873.0,51.572348,0.018883
42128,Waltham Forest,540009.8,187862.3,51.572251,0.018899
42129,Waltham Forest,540014.6,187806.2,51.571746,0.018945
